generation,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10,run_11,run_12,run_13,run_14,run_15,run_16,run_17,run_18,run_19,run_20
28,2.3597629234750425e-06,3.5582547722613826e-06,7.232913595538238e-06,1.1138713961438883e-06,5.041611519593858e-06,5.564748413456503e-06,1.015378551608978e-05,5.651527735090019e-07,1.432695726161345e-05,5.169016110301463e-06,3.3046031738441908e-06,8.895117756085252e-06,3.785195842740669e-06,6.07020942301833e-06,4.185986402135058e-06,3.6456260306124527e-06,1.4053900969361626e-05,4.200158763018511e-06,1.921892359723496e-06,5.468970475440026e-06
29,2.3597629234750425e-06,3.5582547722613826e-06,7.232913595538238e-06,1.1138713961438883e-06,5.041611519593858e-06,5.564748413456503e-06,4.518538652216106e-06,5.651527735090019e-07,1.432695726161345e-05,5.169016110301463e-06,3.3046031738441908e-06,8.895117756085252e-06,3.785195842740669e-06,6.07020942301833e-06,4.185986402135058e-06,2.296689145636459e-06,1.2244436515343623e-05,4.200158763018511e-06,1.921892359723496e-06,5.468970475440026e-06
30,2.3597629234750425e-06,3.5582547722613826e-06,7.232913595538238e-06,1.1138713961438883e-06,5.041611519593858e-06,2.7933562035359875e-06,4.518538652216106e-06,5.651527735090019e-07,1.432695726161345e-05,1.0402061582809266e-06,2.33757034027675e-06,8.895117756085252e-06,3.785195842740669e-06,6.07020942301833e-06,4.185986402135058e-06,2.296689145636459e-06,1.2244436515343623e-05,4.200158763018511e-06,1.921892359723496e-06,5.468970475440026e-06
31,2.3597629234750425e-06,3.5582547722613826e-06,4.533385842254216e-06,1.1138713961438883e-06,5.041611519593858e-06,2.7933562035359875e-06,4.518538652216106e-06,5.651527735090019e-07,1.432695726161345e-05,1.0402061582809266e-06,2.33757034027675e-06,8.895117756085252e-06,3.785195842740669e-06,6.07020942301833e-06,4.185986402135058e-06,2.296689145636459e-06,1.2244436515343623e-05,4.200158763018511e-06,1.921892359723496e-06,5.468970475440026e-06
32,2.3597629234750425e-06,3.5582547722613826e-06,4.533385842254216e-06,1.1138713961438883e-06,5.041611519593858e-06,2.7933562035359875e-06,4.518538652216106e-06,4.946501589728739e-07,8.91617121481768e-06,1.0402061582809266e-06,2.33757034027675e-06,8.895117756085252e-06,3.785195842740669e-06,4.860639841260278e-06,4.185986402135058e-06,2.296689145636459e-06,1.2244436515343623e-05,4.200158763018511e-06,1.921892359723496e-06,5.468970475440026e-06
33,1.9967012144150434e-06,3.5582547722613826e-06,4.533385842254216e-06,1.1138713961438883e-06,5.041611519593858e-06,2.7933562035359875e-06,4.518538652216106e-06,4.946501589728739e-07,8.91617121481768e-06,1.0402061582809266e-06,2.33757034027675e-06,8.895117756085252e-06,3.785195842740669e-06,4.860639841260278e-06,3.3235913700232215e-06,2.296689145636459e-06,1.2244436515343623e-05,4.200158763018511e-06,1.921892359723496e-06,5.468970475440026e-06
34,1.9967012144150434e-06,3.5582547722613826e-06,4.533385842254216e-06,1.1138713961438883e-06,5.041611519593858e-06,2.775576004765023e-06,4.518538652216106e-06,4.946501589728739e-07,8.91617121481768e-06,5.286810123072513e-07,2.33757034027675e-06,8.895117756085252e-06,3.785195842740669e-06,4.860639841260278e-06,3.3235913700232215e-06,2.296689145636459e-06,1.2244436515343623e-05,4.200158763018511e-06,1.921892359723496e-06,5.468970475440026e-06
35,1.9967012144150434e-06,3.5582547722613826e-06,4.533385842254216e-06,1.1138713961438883e-06,5.041611519593858e-06,2.775576004765023e-06,4.518538652216106e-06,4.946501589728739e-07,8.91617121481768e-06,5.286810123072513e-07,2.33757034027675e-06,7.475281962919603e-06,3.785195842740669e-06,4.860639841260278e-06,3.3235913700232215e-06,2.296689145636459e-06,1.2244436515343623e-05,4.200158763018511e-06,1.921892359723496e-06,5.468970475440026e-06
36,1.9967012144150434e-06,3.5582547722613826e-06,4.533385842254216e-06,1.1138713961438883e-06,5.001290341147522e-06,2.775576004765023e-06,4.518538652216106e-06,4.946501589728739e-07,8.91617121481768e-06,5.286810123072513e-07,2.33757034027675e-06,7.475281962919603e-06,3.785195842740669e-06,4.860639841260278e-06,3.3235913700232215e-06,2.1215767609807283e-06,1.2244436515343623e-05,4.200158763018511e-06,1.921892359723496e-06,5.468970475440026e-06
37,1.9967012144150434e-06,3.5582547722613826e-06,4.533385842254216e-06,1.1138713961438883e-06,5.001290341147522e-06,2.775576004765023e-06,4.518538652216106e-06,4.946501589728739e-07,8.91617121481768e-06,5.286810123072513e-07,2.33757034027675e-06,7.475281962919603e-06,3.785195842740669e-06,4.860639841260278e-06,3.3235913700232215e-06,2.1173465458944505e-06,1.2188047901355717e-05,4.200158763018511e-06,1.8338444345184284e-06,5.468970475440026e-06
38,1.9967012144150434e-06,3.5582547722613826e-06,4.533385842254216e-06,1.1138713961438883e-06,5.001290341147522e-06,2.775576004765023e-06,4.518538652216106e-06,4.946501589728739e-07,8.91617121481768e-06,5.286810123072513e-07,2.33757034027675e-06,7.475281962919603e-06,3.5181870215762753e-06,4.860639841260278e-06,3.3235913700232215e-06,2.1173465458944505e-06,1.2188047901355717e-05,3.4450232532974793e-06,1.4162392283911347e-06,5.468970475440026e-06
39,1.9967012144150434e-06,3.5582547722613826e-06,4.533385842254216e-06,8.981030468596503e-07,5.001290341147522e-06,2.775576004765023e-06,4.518538652216106e-06,4.946501589728739e-07,8.91617121481768e-06,5.286810123072513e-07,2.33757034027675e-06,7.475281962919603e-06,3.5181870215762753e-06,4.860639841260278e-06,3.3235913700232215e-06,2.1173465458944505e-06,1.1718737823481113e-05,3.4450232532974793e-06,1.4162392283911347e-06,5.468970475440026e-06
40,1.9967012144150434e-06,3.5582547722613826e-06,4.533385842254216e-06,8.981030468596503e-07,5.001290341147522e-06,2.630090238340584e-06,4.518538652216106e-06,4.946501589728739e-07,4.590704260156664e-06,5.286810123072513e-07,2.33757034027675e-06,7.475281962919603e-06,3.5181870215762753e-06,4.860639841260278e-06,3.3235913700232215e-06,2.1173465458944505e-06,7.99841184854845e-06,3.4450232532974793e-06,1.4162392283911347e-06,5.133770155912596e-06
41,1.9967012144150434e-06,3.5582547722613826e-06,4.533385842254216e-06,3.978028031691234e-07,5.001290341147522e-06,2.630090238340584e-06,4.518538652216106e-06,4.946501589728739e-07,4.590704260156664e-06,5.286810123072513e-07,1.8293489611323496e-06,7.475281962919603e-06,3.5181870215762753e-06,4.860639841260278e-06,3.3235913700232215e-06,2.1173465458944505e-06,7.99841184854845e-06,3.4450232532974793e-06,1.4162392283911347e-06,4.627753419570601e-06
42,1.9967012144150434e-06,2.5356464514164183e-06,4.533385842254216e-06,3.978028031691234e-07,5.001290341147522e-06,1.5877240763622605e-06,4.518538652216106e-06,4.946501589728739e-07,3.796493009389478e-06,5.286810123072513e-07,1.8293489611323496e-06,7.475281962919603e-06,3.5181870215762753e-06,4.860639841260278e-06,3.3235913700232215e-06,1.5476867266944683e-06,7.99841184854845e-06,3.4450232532974793e-06,1.4162392283911347e-06,4.627753419570601e-06
43,1.9967012144150434e-06,2.5356464514164183e-06,4.533385842254216e-06,3.978028031691234e-07,5.001290341147522e-06,1.5877240763622605e-06,4.518538652216106e-06,4.946501589728739e-07,3.796493009389478e-06,5.286810123072513e-07,1.8293489611323496e-06,7.475281962919603e-06,3.5181870215762753e-06,4.860639841260278e-06,3.3235913700232215e-06,1.5476867266944683e-06,7.99841184854845e-06,3.4450232532974793e-06,1.4162392283911347e-06,4.627753419570601e-06
44,1.9967012144150434e-06,2.5356464514164183e-06,4.533385842254216e-06,3.978028031691234e-07,5.001290341147522e-06,1.5877240763622605e-06,4.518538652216106e-06,4.946501589728739e-07,3.796493009389478e-06,5.286810123072513e-07,1.8293489611323496e-06,7.475281962919603e-06,3.5181870215762753e-06,4.860639841260278e-06,2.9999245156325125e-06,1.5476867266944683e-06,7.99841184854845e-06,3.4450232532974793e-06,1.4162392283911347e-06,4.627753419570601e-06
