generation,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10,run_11,run_12,run_13,run_14,run_15,run_16,run_17,run_18,run_19,run_20
33,6.933334307624371e-07,1.8310000553706787e-07,3.849317948459358e-06,1.2374280876873494e-06,4.795212532392788e-06,1.7554073711819625e-06,1.8507549396494618e-07,4.167274912175057e-08,1.234468933252408e-06,8.487230902084991e-07,1.3709549157605129e-06,3.2265442037183228e-06,1.1611876230048877e-06,1.4490999415006462e-06,7.807588158605847e-07,4.308131845946277e-06,8.719895779821791e-07,2.8087048984129744e-06,2.063750484107234e-06,3.745162108832135e-08
34,6.658170607911154e-07,1.8310000553706787e-07,1.7938173310673437e-06,1.2313227874390067e-06,4.795212532392788e-06,1.7370721438665496e-06,1.8507549396494618e-07,4.167274912175057e-08,1.234468933252408e-06,8.487230902084991e-07,1.088365477286988e-06,3.2265442037183228e-06,9.338022168625331e-07,1.3232407333169199e-06,5.393334506809342e-07,1.5570629634359502e-06,6.075004518969238e-07,2.655365551285189e-06,1.8808384211759855e-06,3.58418503651458e-08
35,6.205223740496988e-07,1.1584690833204596e-07,3.22974159105623e-07,1.2099142863070448e-06,4.108002007447511e-06,1.6585839004934271e-06,1.8507549396494618e-07,3.6091903310578284e-08,1.0665518685398602e-06,5.834795904017845e-07,2.86200137921205e-07,3.2265442037183228e-06,8.435797733640408e-07,7.09637751701988e-07,5.393334506809342e-07,1.5570629634359502e-06,6.075004518969238e-07,1.912722424346803e-06,1.7211718626766638e-06,3.58418503651458e-08
36,6.205223740496988e-07,1.1584690833204596e-07,3.22974159105623e-07,1.1491914148660634e-06,4.108002007447511e-06,1.242246322981324e-06,1.6252783882690065e-07,3.6091903310578284e-08,9.48431349732879e-07,5.834795904017845e-07,2.735606093246516e-07,3.2265442037183228e-06,8.435797733640408e-07,6.869223497819994e-07,3.240372411347327e-07,1.5570629634359502e-06,6.075004518969238e-07,5.340954506323735e-07,1.7211718626766638e-06,3.487897464395216e-08
37,6.205223740496988e-07,1.1584690833204596e-07,3.22974159105623e-07,1.1089100822022234e-06,4.108002007447511e-06,1.1315638529958436e-06,1.5712387237515066e-07,3.5825736721313705e-08,8.059202636377601e-07,5.718009503545375e-07,2.548221080813193e-07,3.2265442037183228e-06,7.486832040117068e-07,2.442042355902679e-07,3.240372411347327e-07,1.5570629634359502e-06,5.709077510186017e-07,4.110673675220415e-07,1.6464317751268743e-06,3.487897464395216e-08
38,5.980572976857673e-07,1.1584690833204596e-07,3.081879621840947e-07,1.0765150676943412e-06,4.108002007447511e-06,1.124201376342451e-06,1.5712387237515066e-07,3.198374103707574e-08,6.48909596466474e-07,3.8134006002337076e-07,2.2896691969955883e-07,3.1676293446423924e-06,3.2830081695916395e-07,2.215116439315492e-07,3.084633869742947e-07,1.5570629634359502e-06,4.306570718369501e-07,4.110673675220415e-07,1.5424784677220348e-06,1.9431396529005395e-08
39,5.943136993526212e-07,1.1584690833204596e-07,3.081879621840947e-07,9.200213892136686e-07,3.950778315208129e-06,8.369648550817761e-07,1.2534725645343918e-07,3.198374103707574e-08,5.568343412431883e-07,3.753335120944705e-07,2.2896691969955883e-07,1.8191454614188395e-06,3.2830081695916395e-07,2.1310723278294005e-07,3.0776523560524123e-07,5.899294407475162e-07,3.9928872462189715e-07,2.457093994565995e-07,1.531349535212149e-06,1.8919589869977642e-08
40,5.943136993526212e-07,1.0525949848141898e-07,3.081879621840947e-07,5.414512001286679e-07,3.7817320451857393e-06,8.369648550817761e-07,1.1615986589595695e-07,2.7791837195274025e-08,5.084244392241653e-07,3.753335120944705e-07,2.2896691969955883e-07,1.5028061690493164e-06,3.223159519390833e-07,2.1310723278294005e-07,3.075573124629924e-07,5.899294407475162e-07,3.9928872462189715e-07,2.0822140545447988e-07,1.531349535212149e-06,1.8919589869977642e-08
41,5.943136993526212e-07,1.0189921412392864e-07,3.081879621840947e-07,3.97703466652634e-07,3.7817320451857393e-06,8.369648550817761e-07,8.435559853489866e-08,1.6872382348964554e-08,4.976806800127977e-07,3.4642606534723124e-07,2.2896691969955883e-07,8.49059706700847e-07,3.1896630255842196e-07,1.9707942748505027e-07,1.089392243758979e-07,5.817051243844614e-07,3.5603871740624426e-07,1.669521020246864e-07,1.5262009561410149e-06,1.522861814866681e-08
42,5.802380437849613e-07,9.594080990591629e-08,2.868150269617791e-07,3.97703466652634e-07,3.630351241257933e-06,8.162463155156794e-07,4.654052075984697e-08,1.6872382348964554e-08,4.976806800127977e-07,3.3781846736282946e-07,2.2896691969955883e-07,7.357253941592995e-07,3.1386434365074715e-07,1.9707942748505027e-07,1.089392243758979e-07,5.364658191279673e-07,3.464077695223718e-07,1.669521020246864e-07,1.0956429886288364e-06,9.785131894680726e-09
